Batch,Gene,sgRNA,AEI,A2CEditingIndex,A2TEditingIndex,C2AEditingIndex,C2GEditingIndex,C2TEditingIndex
GAMMA,SGSM2,SGSM2_2,0.945733016388,0.0613492309768,0.0902618428948,0.12756491549,0.061103862306,0.25265885374
GAMMA,SIK2,SIK2_3,0.907545288247,0.0603489047021,0.0869787260283,0.132737212611,0.0592009576507,0.242295902344
GAMMA,SIPA1L3,SIPA1L3_2,0.897517144406,0.0612374029507,0.0885077168845,0.129651649194,0.0567525156034,0.246670122537
GAMMA,SHMT1,SHMT1_1,0.950244003861,0.0598490741998,0.0870002608437,0.128557132366,0.0611454093024,0.240833159003
GAMMA,SLC16A8,SLC16A8_1,0.901031623706,0.0582468879856,0.0908617256641,0.122534099187,0.0569840598304,0.235383626645
GAMMA,SLC16A9,SLC16A9_1,0.886056345649,0.0608225480269,0.0907330351176,0.123110437298,0.0585489548708,0.244750853561
GAMMA,SLC16A14,SLC16A14_3,0.888827244343,0.0619747985363,0.0876298052585,0.126301632193,0.0567789493819,0.241180438869
GAMMA,SHISAL1,SHISAL1_2,0.940983945969,0.0623534583528,0.0936754916661,0.125036434861,0.0601217963033,0.24380556441
GAMMA,SHISA8,SHISA8_2,0.939646284078,0.064961495608,0.0976099509941,0.129437493867,0.0643065485207,0.245783521335
GAMMA,SHISAL2B,SHISAL2B_1,0.91463027071,0.0592868216894,0.0911394918351,0.125069724528,0.0594925700813,0.241835230452
GAMMA,SGTB,SGTB_3,0.946086357171,0.0635987172462,0.0930301388915,0.12846985972,0.0618100002403,0.252098118979
GAMMA,SLC16A5,SLC16A5_2,0.943838512671,0.0612185821413,0.0890958661582,0.131556201333,0.0615536070926,0.252338853902
GAMMA,SLC12A2,SLC12A2_3,0.917144089301,0.0656209781963,0.0909534115058,0.135814210942,0.0597872187313,0.252018535421
GAMMA,SHLD2,SHLD2_2,0.944623763105,0.0619186177497,0.0908030098378,0.127714331382,0.061839568909,0.24432172159
GAMMA,SLC16A5,SLC16A5_1,0.916145344825,0.0607184070641,0.0883609011794,0.133077774297,0.0589617099238,0.243347338687
GAMMA,SGTB,SGTB_1,0.924638507221,0.0634949882534,0.0936926412592,0.131794846363,0.0618710128731,0.25508092524
GAMMA,SH3D19,SH3D19_1,0.893805367158,0.0609143476186,0.0899216092867,0.129757876518,0.0597995608871,0.241446382409
GAMMA,SLC12A2,SLC12A2_1,0.910786845332,0.0631395106951,0.0994339666956,0.131499515955,0.0645741609902,0.256637242642
GAMMA,SHISA8,SHISA8_1,0.936158257429,0.0644441872107,0.0889442482669,0.123616897406,0.0574242351404,0.244445182154
GAMMA,SIK2,SIK2_2,0.893713654022,0.058885715988,0.0809867217108,0.127156772465,0.0585530689037,0.225669703797
GAMMA,SIPA1L3,SIPA1L3_3,0.925912201203,0.0605044458848,0.0912231932508,0.125412366671,0.0553092525441,0.238604056367
GAMMA,SHISA3,SHISA3_1,0.907611371093,0.0599529339144,0.086733356928,0.125003671304,0.0585105779307,0.241986366856
GAMMA,SLAIN1,SLAIN1_3,0.90386177466,0.059481625508,0.0923636868613,0.127947971065,0.0605637148338,0.248685830886
GAMMA,SLAIN1,SLAIN1_2,0.904273897903,0.0616030642853,0.0889874096911,0.119586844173,0.0566651408964,0.239249350194
GAMMA,SHISA9,SHISA9_1,0.925726284753,0.062925879339,0.092578243818,0.130007653434,0.0621820165392,0.244917980794
GAMMA,SIKE1,SIKE1_2,0.906086828703,0.0643009854315,0.0870229690911,0.124208061177,0.0564999893116,0.240484913608
GAMMA,SLC16A5,SLC16A5_3,0.974056629526,0.0597106125003,0.0873746682144,0.129781841173,0.06018296461,0.246272839634
GAMMA,SLAIN1,SLAIN1_1,0.908909107972,0.0633863257102,0.0888021152484,0.126376628723,0.0607219139156,0.241888564474
GAMMA,SLC10A4,SLC10A4_3,0.906535111648,0.0636830711534,0.0960420569293,0.129267485311,0.0628747125765,0.249743417563
GAMMA,SGSM2,SGSM2_3,0.925051227783,0.0585282833954,0.0845905159819,0.12679150629,0.0575438410959,0.236779656612
GAMMA,SH2B2,SH2B2_2,0.927045669252,0.0621511775941,0.0932455702344,0.125079459269,0.0611073376389,0.245777180208
GAMMA,SLC16A11,SLC16A11_3,0.891134360431,0.0609398853279,0.0832425659668,0.121395653771,0.0566219778583,0.233853993259
GAMMA,SHLD2,SHLD2_1,0.922379097546,0.0607375451894,0.0891573894348,0.129237960023,0.0588076244906,0.241144782432
GAMMA,SLC16A9,SLC16A9_2,0.956200097586,0.0623085748812,0.0896473575929,0.124246777816,0.060494678799,0.253896911326
GAMMA,SIAH1,SIAH1_2,0.94709080181,0.0623570945507,0.0956383374401,0.127388714279,0.0629408510145,0.257370377035
GAMMA,SIPA1L1,SIPA1L1_1,0.936230596657,0.0613320758916,0.0909781164986,0.131208344254,0.0609549229584,0.253064802948
GAMMA,SIPA1L1,SIPA1L1_3,0.933734899547,0.05980708649,0.0882714290978,0.125136615578,0.0596673558621,0.238832445254
GAMMA,SH2B2,SH2B2_1,0.935880815833,0.0608000221164,0.0925443506782,0.129820252011,0.0601629527347,0.253818665178
GAMMA,SLC16A14,SLC16A14_1,0.9086262126,0.0624035891559,0.0885991095044,0.130468552898,0.0582268718929,0.245694718264
GAMMA,SH3BP4,SH3BP4_1,0.917766411247,0.0614902169102,0.0943949595571,0.12930796944,0.0598415529986,0.241046996249
GAMMA,ATG4C,ATG4C_1,0.949880902465,0.0638728061528,0.0875144216943,0.122065271912,0.0578251401434,0.238249672859
GAMMA,ATP13A2,ATP13A2_3,0.91582837663,0.0586124171287,0.0845025700418,0.127021937468,0.0547683711698,0.231246935253
GAMMA,ASB8,ASB8_1,0.936966666825,0.0601631372127,0.0942757170372,0.127049477439,0.0604637628009,0.258387162667
GAMMA,ATP5PF,ATP5PF_2,0.98666954264,0.0692392504793,0.102970626347,0.136375917899,0.0657103011595,0.268135827555
GAMMA,ATOX1,ATOX1_2,0.934773775013,0.0606790907134,0.090204532855,0.129130157186,0.062038044015,0.240965870785
GAMMA,ASB8,ASB8_2,0.911317136109,0.0622975568762,0.0857851744116,0.12676798074,0.0608610049992,0.246162315583
GAMMA,ATG4C,ATG4C_2,0.912147250587,0.0576836590646,0.0898365901701,0.123517874648,0.0582059798009,0.240260903519
GAMMA,ATP2C1,ATP2C1_2,0.908492571751,0.0612601088812,0.0914221929085,0.129417558325,0.0611856292328,0.245843319146
GAMMA,ARRDC4,ARRDC4_2,0.902208751386,0.0584190433036,0.0903656722129,0.123229209421,0.0557044316844,0.240257128047
GAMMA,ASIC1,ASIC1_1,0.908624856637,0.0617355488694,0.0983694620131,0.130628542485,0.0609266094744,0.25084669476
GAMMA,ATP7B,ATP7B_1,0.909666118421,0.0596539766389,0.0850730050903,0.127366636912,0.0579248882708,0.238013151008
GAMMA,ASIC3,ASIC3_1,0.93085447514,0.0644157986656,0.0918699359888,0.138219534416,0.0612290782181,0.256329458548
GAMMA,ATP5PF,ATP5PF_3,0.918940671495,0.0625096241952,0.0908498797197,0.124245206601,0.0620211388401,0.241458972009
GAMMA,ATG16L1,ATG16L1_3,0.922478838602,0.063280578977,0.0900119790646,0.129886442902,0.0597897301934,0.252707051424
GAMMA,ARSI,ARSI_1,1.0047698736,0.0589010587641,0.0929682366047,0.124528530399,0.0563046127154,0.241709143187
GAMMA,ATXN3,ATXN3_1,0.904884881132,0.0621734637938,0.0911889525844,0.128911613045,0.0594376687366,0.248620339901
GAMMA,ASL,ASL_3,0.930389171022,0.0593607712648,0.0920224782998,0.124833100874,0.0597199274517,0.24834761328
GAMMA,ASIC3,ASIC3_3,0.919224672309,0.0573999802023,0.0849664236476,0.129294585804,0.0601780237881,0.232892138789
GAMMA,ATP6V0E1,ATP6V0E1_3,0.932791267414,0.0606306326009,0.0902785304729,0.123821390466,0.0567824161123,0.235653060151
GAMMA,ATP6V0A1,ATP6V0A1_1,0.950751581225,0.0622677912009,0.0880502730874,0.127737052144,0.0617163403137,0.245017798463
GAMMA,ATG9B,ATG9B_2,0.92624639265,0.060508178409,0.0886538964587,0.128835604089,0.0590770233252,0.242931879764
GAMMA,ATG14,ATG14_1,0.92496697539,0.0620313378206,0.0908702500863,0.129077167029,0.0597768313638,0.244665135299
GAMMA,ATP2B4,ATP2B4_3,0.873551202644,0.0646624549088,0.0893934125906,0.128600360739,0.0631431512642,0.249153158137
GAMMA,ATP6V0E1,ATP6V0E1_2,0.914817652694,0.0595554217842,0.0886884866557,0.125217910756,0.0597746381192,0.239682860816
GAMMA,ARRDC4,ARRDC4_1,0.932574925556,0.0610105406003,0.0899692122501,0.125851319981,0.0599100296505,0.243902196554
GAMMA,ATP13A2,ATP13A2_1,0.901126149866,0.0614751421235,0.0896303967487,0.127686416247,0.0566887834046,0.242452965862
GAMMA,ATP2C1,ATP2C1_1,0.993446468346,0.0592760918104,0.0936924024333,0.12357905761,0.0622141600787,0.243715768038
GAMMA,ATG101,ATG101_2,0.892957667192,0.0601427299914,0.0892038627506,0.126587143331,0.0575248610767,0.235671201214
GAMMA,ATAD3C,ATAD3C_3,0.933507559113,0.0625917451262,0.0927852410917,0.132107761544,0.0603355922819,0.251789965683
GAMMA,ATP11B,ATP11B_3,0.928589808994,0.0601555870812,0.090811072105,0.126426709134,0.0621788344092,0.244559263638
GAMMA,ATPAF2,ATPAF2_3,0.901738709769,0.0584860940559,0.088735651844,0.125831064215,0.0571187899175,0.239234330971
GAMMA,ARSD,ARSD_3,0.900215850847,0.0572221686574,0.0851797924471,0.12512747918,0.0558549792108,0.226942898099
GAMMA,ATP6V0A1,ATP6V0A1_3,0.920057588174,0.0590502784187,0.0856054889824,0.123881339742,0.0579680714592,0.237534164124
GAMMA,ATOSB,ATOSB_2,0.905719643759,0.0604563962372,0.0907677436196,0.124495648906,0.0609253406605,0.244053937695
GAMMA,ATP11C,ATP11C_1,0.926576756126,0.0624870151663,0.0886105120414,0.126114926553,0.0590964567288,0.241188684047
GAMMA,ATPAF2,ATPAF2_1,0.954525663886,0.0626324332731,0.0909784651132,0.124691306766,0.0611481623924,0.248345229816
GAMMA,ATP6V0E1,ATP6V0E1_1,0.898662573899,0.0639758724727,0.097649636895,0.128142059082,0.0605981856443,0.248830140033
GAMMA,ATP11B,ATP11B_2,0.901420822769,0.060522287702,0.0938374473784,0.130424903032,0.0619795216571,0.253047468689
GAMMA,ATAD3C,ATAD3C_2,0.914354151138,0.0614933285707,0.098211247,0.134508537417,0.0626534664412,0.251482896769
GAMMA,ATG13,ATG13_3,0.923190633575,0.0599582141433,0.0945085410508,0.13412107201,0.0562033537866,0.246676097729
GAMMA,ATP11C,ATP11C_3,0.944748557937,0.0601720376202,0.0907718817089,0.128512699091,0.0563387696139,0.257397092855
GAMMA,ATG4C,ATG4C_3,0.912697153026,0.058237189692,0.0876163982,0.126919071714,0.0601619284788,0.237288116532
GAMMA,ASIC3,ASIC3_2,0.909783814134,0.0624353323233,0.0883079686974,0.132934352319,0.0595986200515,0.240627454022
GAMMA,ASB7,ASB7_2,0.929816634639,0.0660885088605,0.0925832680919,0.134004926671,0.0642152946335,0.256699306325
GAMMA,ASPH,ASPH_3,0.898211989036,0.062049867764,0.0947735231067,0.129336189221,0.0600183216235,0.252317674307
GAMMA,ATP7B,ATP7B_3,0.941454361397,0.0637735074976,0.0900533680256,0.133835308023,0.0624721311715,0.251692504643
GAMMA,ATOSB,ATOSB_3,0.893509552632,0.0593337717542,0.08965006908,0.127748974436,0.0581584092866,0.239511645666
GAMMA,ATP11C,ATP11C_2,0.936820395695,0.0506043003424,0.0808029945102,0.115699938825,0.0522260061741,0.23263404164
GAMMA,ASTE1,ASTE1_1,0.934994546642,0.0600722526486,0.0886706019893,0.129220237826,0.0616877697041,0.245763275644
GAMMA,ARTN,ARTN_2,0.9052416532,0.0584485419037,0.0883718386366,0.121791667688,0.0577119180423,0.226294925587
GAMMA,ATOX1,ATOX1_1,0.936928598098,0.061260769052,0.0908112162894,0.121952920944,0.0571001527275,0.242243351177
GAMMA,ATG9B,ATG9B_3,0.932019338454,0.0597591938184,0.0936700558533,0.130963029195,0.0602701650436,0.245200593962
GAMMA,ATP2B4,ATP2B4_1,0.955005137333,0.0631769979726,0.0943905137534,0.13221504862,0.0599943553814,0.25831576008
GAMMA,ASPHD2,ASPHD2_2,0.925490859139,0.0633428553542,0.0976065795895,0.132117001105,0.0589754224476,0.251463339358
GAMMA,ASTE1,ASTE1_3,0.935646647395,0.0649345211118,0.0891744583937,0.131783910722,0.0624146805792,0.246133726386
GAMMA,ATRN,ATRN_2,0.948384916731,0.0616310243218,0.0938971607686,0.13257423951,0.0595300008122,0.246167143738
GAMMA,ARRDC3,ARRDC3_3,0.955472770858,0.0659193123426,0.0939089184252,0.139427205422,0.0646741907018,0.25647896157
GAMMA,ASRGL1,ASRGL1_3,0.919268050199,0.0605140245082,0.0869385681702,0.129873590007,0.0565557602283,0.235836257359
GAMMA,ATG101,ATG101_3,0.921996634327,0.0608075201996,0.0904570144107,0.128065356179,0.0608356929547,0.246493922923
GAMMA,ASRGL1,ASRGL1_2,0.936320561611,0.0590416559869,0.085568295724,0.124249366967,0.0543065479009,0.237193579431
GAMMA,ASPH,ASPH_2,0.937088257975,0.0653233117103,0.0982008531084,0.130312198672,0.0606249303428,0.249971709675
GAMMA,ASPHD2,ASPHD2_3,0.919136745354,0.0601947415763,0.0920504604158,0.128360284272,0.0593385949636,0.247314501908
GAMMA,ATP11B,ATP11B_1,0.929175451819,0.062113833183,0.0939991176593,0.132991998908,0.0612732254956,0.254268025702
GAMMA,ATP6V0E2,ATP6V0E2_2,0.932950281837,0.0651453405424,0.0960968628269,0.133712426526,0.0613152500243,0.255502292293
GAMMA,ARSD,ARSD_1,0.941260822681,0.0653881483247,0.0922928611011,0.129077223627,0.0612740909028,0.245960974345
GAMMA,ATXN2,ATXN2_1,0.898469443066,0.0641453474221,0.0957567607182,0.128176887061,0.0605960800401,0.247023212852
GAMMA,ASPRV1,ASPRV1_1,0.97121248905,0.0648187446567,0.093785096284,0.127495553652,0.0631150074765,0.251381606505
GAMMA,ASL,ASL_2,0.947722287863,0.0648238788824,0.0935396221802,0.130684796771,0.0592792433675,0.250030938144
GAMMA,ATG13,ATG13_2,0.911823078234,0.0614782005807,0.0865209392475,0.126203372403,0.0610815483855,0.237163152019
GAMMA,ATG16L1,ATG16L1_1,0.941926835528,0.0569191836437,0.0877953020335,0.129621684605,0.0542398152956,0.230033869893
GAMMA,ATG13,ATG13_1,0.962511001479,0.0648621440507,0.0942320912834,0.13888316585,0.0593311847917,0.249152844412
GAMMA,ATP6V0E2,ATP6V0E2_1,0.940258671744,0.0638631063737,0.0950371652459,0.136355082352,0.0656535952182,0.25179617639
GAMMA,ARRDC4,ARRDC4_3,0.955479485358,0.0585230051031,0.0909344541441,0.129566337336,0.060220770736,0.245499822819
GAMMA,ASIC1,ASIC1_2,0.934489752305,0.0611671936914,0.0943462543333,0.129122644644,0.0618726516244,0.25145900046
GAMMA,ASNSD1,ASNSD1_3,0.91208222768,0.0606749436679,0.0907818701165,0.129417179522,0.0559060997786,0.23493499587
GAMMA,ARSI,ARSI_2,0.945503922663,0.0589171136387,0.0905285991644,0.122961817091,0.0597513967531,0.238921104948
GAMMA,ATP6V0A1,ATP6V0A1_2,0.907937369513,0.0610092359475,0.0919698602688,0.122640953539,0.0592273765533,0.239292041132
GAMMA,ASB8,ASB8_3,0.912333137734,0.0614923443541,0.0942061390821,0.127459277237,0.0600458958201,0.251147297098
GAMMA,ATP2A3,ATP2A3_2,0.92060800776,0.0615090049324,0.0914685471388,0.127996165495,0.0587857980557,0.243557630884
GAMMA,ATP2B4,ATP2B4_2,0.928345290462,0.0634647549697,0.0884064538971,0.12617591393,0.0566220450294,0.236537914816
GAMMA,ASRGL1,ASRGL1_1,0.96705379486,0.0586731853784,0.0881441620179,0.126129729381,0.0606816909528,0.238026845924
GAMMA,ATRN,ATRN_1,0.904069550589,0.0584586962864,0.0869710577357,0.124633725862,0.0567453163507,0.23490674579
GAMMA,ASGR1,ASGR1_3,0.901437885774,0.0599551954426,0.0847203742041,0.119287040694,0.0569470590625,0.239467324679
GAMMA,ATP1B1,ATP1B1_1,0.929478316934,0.0609904972559,0.093817633082,0.132236821003,0.0595047434991,0.244135452205
GAMMA,ATP13A2,ATP13A2_2,0.936849909712,0.0603630191026,0.0908642685599,0.127910886922,0.0622923959293,0.249607637879
GAMMA,ATG14,ATG14_3,0.914141385035,0.0621433100824,0.088266142757,0.125645814497,0.0587324742681,0.240192914486
GAMMA,ASPRV1,ASPRV1_2,0.928735923137,0.0593232662567,0.0932293567036,0.124653108777,0.0576731253635,0.236559757781
GAMMA,ARSI,ARSI_3,0.934805432425,0.0653322325685,0.0936552539397,0.125434412189,0.0569052112128,0.239745561713
GAMMA,ATP1B1,ATP1B1_2,0.906862811819,0.0620152414294,0.0923391039743,0.131537543312,0.0608302258633,0.245437884125
GAMMA,ASPHD2,ASPHD2_1,0.904990064119,0.0600218952378,0.0894428455357,0.128435311768,0.0597597402544,0.238357217245
GAMMA,ASGR1,ASGR1_2,0.94796471007,0.0623970746172,0.0874905606564,0.129056487306,0.0599671610195,0.239633873085
GAMMA,ATXN2,ATXN2_3,0.941127905649,0.0641198933328,0.096448428458,0.123917541022,0.0568271860552,0.249308308926
GAMMA,ATP2A3,ATP2A3_1,0.925858205205,0.0593828010704,0.088085677743,0.122621114388,0.0569049760444,0.237529545911
GAMMA,ASNSD1,ASNSD1_2,0.923274370759,0.0605497349821,0.0907038222779,0.130157624869,0.0605626559128,0.244711872737
GAMMA,ATP6V0E2,ATP6V0E2_3,0.95225944516,0.0640954693347,0.0950986626641,0.131841057991,0.0612525040571,0.251467389556
GAMMA,ATG16L1,ATG16L1_2,0.895901453893,0.0590648530443,0.087635859452,0.124528438144,0.0566539009984,0.240128234161
GAMMA,ATXN2,ATXN2_2,0.929313294465,0.065177728051,0.0903116093652,0.129201628503,0.0591779251557,0.252238539747
GAMMA,ARSD,ARSD_2,0.944730755573,0.0641978482095,0.0943712948488,0.136957303533,0.0630257696335,0.256264957823
GAMMA,ARTN,ARTN_1,0.95357322689,0.062652122323,0.0935147791379,0.132134694566,0.0634168831229,0.249301987758
GAMMA,ASB7,ASB7_1,0.960067393494,0.0608861124148,0.0907997841526,0.124243427116,0.0579410860226,0.233851351763
GAMMA,TIGAR,TIGAR_3,0.919506050395,0.0552063049284,0.0873570734976,0.125698245842,0.0606852254267,0.238603870548
GAMMA,TMBIM4,TMBIM4_2,0.925867363649,0.0605538441531,0.0851922047507,0.125281703578,0.0597507570013,0.242061631967
GAMMA,TMCC2,TMCC2_2,0.999037765692,0.0632085514278,0.0929618212668,0.127688569454,0.059219559984,0.2405920223
GAMMA,TLCD2,TLCD2_1,0.918028823036,0.0582643799449,0.0935091832249,0.130927439874,0.0622377561163,0.250641742857
GAMMA,TLDC2,TLDC2_1,0.939579903031,0.0613581090752,0.0929523764169,0.128555639878,0.0600862959537,0.257385760212
GAMMA,TIMM8A,TIMM8A_2,0.908166595148,0.0613799716996,0.0854335620467,0.124928600571,0.0572012557608,0.234477893491
GAMMA,TGFBI,TGFBI_1,0.908838522048,0.0652856534474,0.0957978547444,0.127614659799,0.0597647668129,0.246821627317
GAMMA,TLCD5,TLCD5_3,0.950665692814,0.0612285005625,0.0901850471091,0.126911937739,0.0596059219718,0.249492380205
GAMMA,TIE1,TIE1_3,0.920690700134,0.0601199073334,0.0891394265414,0.123547034034,0.0587107937167,0.246058946054
GAMMA,TMBIM4,TMBIM4_3,0.929228489625,0.0628805510529,0.0953019627973,0.133741128923,0.0591990030045,0.245640204961
GAMMA,TM6SF1,TM6SF1_3,0.925784391262,0.0596405446643,0.0872938836483,0.124691901766,0.0586488395562,0.240476899426
GAMMA,TGFBR1,TGFBR1_3,0.940682244296,0.058875815057,0.0863239788144,0.125955803665,0.0623866733884,0.246305728104
GAMMA,TGFBR3L,TGFBR3L_1,0.925321296354,0.0623624193821,0.0907052064005,0.129146884596,0.0586975823477,0.239814000998
GAMMA,THOC6,THOC6_1,0.93378937916,0.0592559456896,0.0916268700196,0.127435918387,0.0588884634086,0.2513223556
GAMMA,TMED3,TMED3_1,0.904304062371,0.0658817432426,0.0974354206907,0.130460916177,0.0630282467391,0.259503019008
GAMMA,TM6SF1,TM6SF1_1,0.917109831345,0.0591915930269,0.0887454851882,0.125535980367,0.0602124347828,0.239665440358
GAMMA,THBS2,THBS2_2,0.925092661134,0.063995748961,0.0919945833469,0.131847211662,0.0610655891184,0.251840258976
GAMMA,TGFBR2,TGFBR2_1,0.921204477965,0.0634630543012,0.0924011981552,0.129654094537,0.0599837162753,0.244008550399
GAMMA,THEM4,THEM4_1,0.898151601839,0.0578119469554,0.0905424487514,0.124654443307,0.0563150378219,0.231873108894
GAMMA,TIMM29,TIMM29_1,0.970622492559,0.0657444998197,0.0941992303424,0.128117725796,0.0620148076392,0.249075701197
GAMMA,TFR2,TFR2_1,0.888819859631,0.0600792068633,0.0901685076884,0.130717662275,0.0612772808263,0.244693397058
GAMMA,TIMM8A,TIMM8A_3,0.9354960088,0.0579472267573,0.0924996773267,0.134079839185,0.0574297093247,0.250627895344
GAMMA,TIFA,TIFA_2,0.942510360477,0.0614165337354,0.0935021379034,0.128241751217,0.0601585085148,0.241731122121
GAMMA,TGFBR2,TGFBR2_2,0.911414564689,0.0605113436273,0.0889427563242,0.125417806963,0.0602100821056,0.241482790343
GAMMA,TLCD5,TLCD5_2,0.930625108221,0.0652527535021,0.101011019606,0.129810815531,0.0620196886558,0.251372583699
GAMMA,TM4SF18,TM4SF18_2,0.894266940347,0.0599591947761,0.0938075568792,0.13482830235,0.0598758628506,0.246383358395
GAMMA,THTPA,THTPA_3,0.947355796468,0.0628332792444,0.0903525085597,0.129065809243,0.0584953232455,0.241523444892
GAMMA,TM4SF18,TM4SF18_1,0.952002209368,0.063123811225,0.0911969524363,0.128291176715,0.0604278432747,0.261681055727
GAMMA,THEM6,THEM6_2,0.941724008271,0.0581827893401,0.0933848873873,0.127130311177,0.0622314193144,0.251652255711
GAMMA,TM9SF1,TM9SF1_1,0.923400600612,0.0606849675949,0.093273879282,0.129945234007,0.0601551709253,0.247075065086
GAMMA,TMA7,TMA7_1,0.894720669555,0.0535031692422,0.0775673589463,0.116857339227,0.0520380665644,0.209838869114
GAMMA,TFG,TFG_2,0.923083353591,0.0619587390288,0.100865379105,0.131196743159,0.0589518062604,0.268257662344
GAMMA,TGDS,TGDS_1,0.936760897854,0.0637016265773,0.0960401711737,0.131446063178,0.0638142627687,0.251304167129
GAMMA,TIMP4,TIMP4_1,0.92753061623,0.061106252121,0.0899575932375,0.129527652886,0.0605368876252,0.238221438476
GAMMA,TJP1,TJP1_3,0.940595021396,0.060632341151,0.0869574251359,0.122422854549,0.0573422224133,0.235244921791
GAMMA,TFR2,TFR2_2,0.937092065649,0.0676391493781,0.0912254927398,0.127334197858,0.0621219151339,0.246190495663
GAMMA,TGDS,TGDS_3,0.909180652519,0.0596571721389,0.0878916883364,0.128128748099,0.0566313521828,0.240522597736
GAMMA,TLCD2,TLCD2_3,0.936480889853,0.0636856523814,0.0901275383518,0.129303826961,0.0576461655199,0.240664492846
GAMMA,TGDS,TGDS_2,0.934337631487,0.0647057541819,0.0940615570261,0.128425876517,0.0629048233159,0.254724395673
GAMMA,TLDC2,TLDC2_3,0.912955899204,0.0579268989169,0.0859948857606,0.12900931703,0.056958737753,0.232266333386
GAMMA,TFG,TFG_3,0.907417359107,0.0589503336462,0.0888294281199,0.121705892565,0.0584863097666,0.245744876089
GAMMA,TLCD1,TLCD1_1,0.896470879548,0.0550852517737,0.0845435562841,0.12561425345,0.0560640118219,0.228396425136
GAMMA,TGFBR1,TGFBR1_1,0.913592331096,0.0569493476089,0.0843515659345,0.122697873329,0.0571635919239,0.233787768138
GAMMA,TIFA,TIFA_3,0.946677851431,0.0618928693948,0.0962478043789,0.128593085206,0.0598901033209,0.243828963129
GAMMA,THOC6,THOC6_2,0.915739577788,0.0615842446717,0.0967773243569,0.125499665931,0.0654254911361,0.255738257314
GAMMA,TGFBR2,TGFBR2_3,0.939349679511,0.060019181121,0.089100505586,0.129028116394,0.0588895057552,0.237253088303
GAMMA,TIFA,TIFA_1,0.938589647039,0.0638332732745,0.0946432782737,0.132034930376,0.0616276711367,0.248498506438
GAMMA,TMCO1,TMCO1_3,0.918010785746,0.0617698026099,0.0929007928122,0.129578425968,0.0619107665554,0.251412065565
GAMMA,TGFBR3L,TGFBR3L_3,0.911785952963,0.0614625732505,0.0927021769033,0.128379107361,0.0608793945688,0.246100686754
GAMMA,TMCO1,TMCO1_2,0.937347131218,0.0610552512239,0.09287041244,0.128006483869,0.0598592510118,0.251251920897
GAMMA,TLDC2,TLDC2_2,0.917055908714,0.064464921425,0.092470785065,0.134136291375,0.0625951138397,0.249937900637
GAMMA,TMED10,TMED10_3,0.929914853842,0.0613457633633,0.0944364363296,0.127188843621,0.0582216013873,0.241159120398
GAMMA,TFR2,TFR2_3,0.969222174455,0.0597928999253,0.0860073166828,0.123050550971,0.0590882329521,0.24013952274
GAMMA,TIMM17B,TIMM17B_1,0.948847218146,0.0643069388258,0.0971808514556,0.1345660844,0.0620345329426,0.252985706351
GAMMA,TK1,TK1_2,0.906300138304,0.0659671397984,0.0968990744307,0.129667254279,0.0610933821346,0.249281239094
GAMMA,TIMM50,TIMM50_3,1.04725057695,0.0644977224985,0.0905212874555,0.125848833539,0.0592093734537,0.249189504972
GAMMA,TIPARP,TIPARP_2,0.910848331784,0.0607289411879,0.0888055489015,0.126063672185,0.0578548685079,0.239880956135
GAMMA,TIMP1,TIMP1_3,0.918106000048,0.0603654098386,0.091724933156,0.127109914235,0.0584988228945,0.239980890291
GAMMA,TIMM8A,TIMM8A_1,0.949775993982,0.0631910015246,0.091890683231,0.126288511505,0.0586983149801,0.257165496098
GAMMA,THEM5,THEM5_1,0.921946237025,0.0623464342635,0.0933902883919,0.130862192651,0.058948334017,0.241573641333
GAMMA,THYN1,THYN1_1,0.927738925237,0.0608403546928,0.093640974909,0.126865061096,0.0596951524766,0.243980700249
GAMMA,THEM4,THEM4_3,0.96587778928,0.0626290904881,0.0907690227744,0.126304402138,0.0609509630418,0.243646058192
GAMMA,THTPA,THTPA_1,0.927950409994,0.0635035916661,0.088788080579,0.131689804744,0.059907006498,0.246995093582
GAMMA,THEM6,THEM6_1,0.920221555621,0.059626434635,0.0888531323794,0.127004504525,0.0589123358631,0.244531713422
GAMMA,TIMM50,TIMM50_2,1.03118521748,0.0630099533123,0.0922634348285,0.127913292241,0.0609074975194,0.247697867764
GAMMA,TMBIM4,TMBIM4_1,0.943458914182,0.0666109356158,0.0939601387059,0.133027517652,0.0627660833605,0.25424900456
GAMMA,TMC8,TMC8_2,0.896517562446,0.0590671666341,0.0840721440469,0.122505452638,0.0553512256297,0.228131877518
GAMMA,TMED10,TMED10_2,0.921266369789,0.061900786807,0.0913804670252,0.121036493142,0.0582907888438,0.241456592114
GAMMA,TMCC2,TMCC2_1,0.9469318751,0.0626425394588,0.0915655338209,0.126262494864,0.0591331522806,0.247433741489
GAMMA,THOC6,THOC6_3,0.934035931972,0.0581953739317,0.0884522881669,0.126743853942,0.0601591680117,0.237863166826
GAMMA,THEM5,THEM5_3,0.935335796936,0.0635637013245,0.0916813009105,0.1291057528,0.0598539364129,0.246493404122
GAMMA,TIMP1,TIMP1_1,0.927299670073,0.0566476285233,0.0878866740139,0.129613877492,0.0575466752857,0.239375301468
GAMMA,TLCD5,TLCD5_1,0.921681180522,0.0608557350385,0.0885506545758,0.13305656326,0.0629089696173,0.254280463229
