Batch,Gene,Gene Average AEI,Gene Average Z-Score,Gene Number of sgRNAs,observed_stat,p_value,num_permutations,p_value_corrected
ALPHA,CCNYL1,0.8995049071385,-1.7181890855015183,2,-0.01964000499333074,0.010412698412698413,100000.0,0.07898478778617547
ALPHA,CDYL2,0.907858268054,-0.9874024305520451,3,-0.011286644077830643,0.09073909260907391,100000.0,0.2939274459107261
ALPHA,CCNJL,0.9084421413715,-0.9363227713674029,2,-0.01070277076033066,0.19834920634920636,100000.0,0.4680955636077061
ALPHA,CDK8,0.9311809981376666,1.0529667184100775,3,0.012036086005836055,0.08117918820811793,100000.0,0.27487153699891576
ALPHA,CCNI,0.9233429415923333,0.36726102677157607,3,0.004198029460502739,0.5446545534544655,100000.0,0.7784848381292294
ALPHA,CDK13,0.9205018512376667,0.11871066031445876,3,0.001356939105836008,0.8420515794842052,100000.0,0.9448861334885882
ALPHA,CCND1,0.9164903282576667,-0.23223400608532466,3,-0.0026545838741639516,0.7022929770702293,100000.0,0.8732239283633315
ALPHA,CCNE1,0.9108757640016667,-0.7234193712510684,3,-0.008269148130163995,0.21931780682193178,100000.0,0.495390893198506
ALPHA,CEBPD,0.9152654081123334,-0.33939510024173475,3,-0.0038795040194973263,0.5907740922590774,100000.0,0.8096849984999446
ALPHA,CDK4,0.9204390623333333,0.11321762657272649,3,0.0012941502015025863,0.8515314846851532,100000.0,0.950784420408062
ALPHA,CDIP1,0.9249629228996666,0.5089837097302471,3,0.005818010767835946,0.4109358906410936,100000.0,0.6839286963933405
ALPHA,CDK3,0.901171244456,-1.57241098653135,2,-0.01797366767583064,0.019809523809523808,100000.0,0.11581156098803157
ALPHA,CCNT2,0.9129100409085,-0.5454523911308593,2,-0.0062348712233306625,0.4690793650793651,100000.0,0.7288271677001469
ALPHA,CCNE2,0.9011733266590001,-1.5722288267778444,2,-0.01797158547283062,0.027936507936507936,100000.0,0.1413144583069395
ALPHA,CCNY,0.9245370355676666,0.4717253197377711,3,0.005392123435835949,0.44361556384436157,100000.0,0.7101843872736991
ALPHA,CDCA7L,0.8894351127533334,-2.5991364585654835,3,-0.02970979937849727,0.004339956600433996,100000.0,0.04507988174275027
ALPHA,CDX1,0.8995758653576668,-1.7119813662193586,3,-0.019569046774163934,0.0020799792002079978,100000.0,0.028203873000029685
ALPHA,CCNI2,0.9157919256793333,-0.2933331599697544,3,-0.003352986452497375,0.6312736872631274,100000.0,0.8333765537816321
ALPHA,CCNO,0.9095247678443333,-0.8416101177846288,3,-0.009620144287497356,0.16325836741632585,100000.0,0.4192062467096221
ALPHA,CDX4,0.9180186099759999,-0.0985335834579624,2,-0.0011263021558307607,0.9069206349206349,100000.0,0.9701217203693995
ALPHA,CCNJ,0.9184614406713333,-0.05979291777558839,3,-0.000683471460497298,0.921870781292187,100000.0,0.9742699433288242
ALPHA,CCNG2,0.9195856427896666,0.03855694569307996,3,0.00044073065783589715,0.951790482095179,100000.0,0.9861816794697827
ALPHA,CEBPG,0.9078819792155,-0.9853280798119307,2,-0.011262932916330737,0.1732063492063492,100000.0,0.43294162050835383
ALPHA,CCNL2,0.9207635340015,0.14160375371413056,2,0.0016186218696693233,0.8507936507936508,100000.0,0.9503245555352834
ALPHA,PARPBP,0.9377784730215,1.6301411815083413,2,0.018633560889669276,0.03453968253968254,100000.0,0.1614559398674845
ALPHA,PCBP1,0.9223167847183333,0.2774885678787236,3,0.0031718725865026443,0.6652333476665233,100000.0,0.8520988369495333
ALPHA,PBX4,0.926050343158,0.6041157435487767,2,0.006905431026169362,0.4200634920634921,100000.0,0.6903185459577793
ALPHA,PARP11,0.9180579657236666,-0.09509057944062037,3,-0.0010869464081638691,0.8757912420875791,100000.0,0.9578617031136178
ALPHA,PAXIP1,0.920851752136,0.14932144196790995,3,0.0017068400041693188,0.8062319376806232,100000.0,0.9278032272308855
ALPHA,PAK2,0.906237491357,-1.1291946974973064,3,-0.012907420774830647,0.058199418005819945,100000.0,0.2239384557320287
ALPHA,PARP6,0.911357747245,-0.6812534783008793,3,-0.007787164886830733,0.2578574214257857,100000.0,0.5397848271397611
ALPHA,PARS2,0.9576400311586667,3.3677126548313865,3,0.038495119026836,3.999960000399996e-05,100000.0,0.0024988321545355973
ALPHA,PARP10,0.9075507199493332,-1.014308014175084,3,-0.011594192182497465,0.08063919360806392,100000.0,0.2734666100411504
ALPHA,PARP4,0.9182084281373334,-0.08192750351329663,3,-0.0009364839944973058,0.8930910690893091,100000.0,0.9644423123652753
ALPHA,PARP8,0.9359397097235,1.4692785426995791,2,0.016794797591669353,0.03911111111111111,100000.0,0.17399073132135187
ALPHA,PAIP2B,0.9214456605926666,0.20127901674338322,3,0.002300748460835944,0.7354526454735453,100000.0,0.8900572513577479
ALPHA,PARP3,0.9176929650260001,-0.12702235415983784,3,-0.001451947105830631,0.8348916510834892,100000.0,0.9432841209632085
ALPHA,PAXBP1,1.003695756473,7.396858502137185,2,0.08455084434116933,0.00025396825396825396,100000.0,0.006102215245072388
ALPHA,PBX2,0.9148457472503333,-0.3761087728169407,3,-0.004299164881497397,0.5346546534534654,100000.0,0.7707644561557605
ALPHA,PAX4,0.8935963118353333,-2.235097506043874,3,-0.025548600296497415,9.99990000099999e-05,100000.0,0.0046031118636182065
ALPHA,PARP15,0.90858539974,-0.9237899351870091,2,-0.010559512391830728,0.20317460317460317,100000.0,0.47530607871241426
ALPHA,PBX1,0.9131432646003333,-0.5250490153718183,3,-0.006001647531497345,0.3824761752382476,100000.0,0.6591137477120107
ALPHA,PAX6,0.9096513289616667,-0.8305380263811494,3,-0.009493583170164022,0.15523844761552386,100000.0,0.40577270258379305
ALPHA,PCBD1,0.9092132119786666,-0.8688663169604552,3,-0.009931700153164136,0.13827861721382786,100000.0,0.3805393591235525
ALPHA,PARP9,0.9033118321060001,-1.385143501719693,3,-0.015833080025830615,0.014879851201487986,100000.0,0.09799636943389603
ALPHA,PBK,0.9076410004633333,-1.0064099004097908,3,-0.011503911668497402,0.08579914200857991,100000.0,0.28444092831798956
ALPHA,PAX9,0.9092336653449999,-0.8670769716518539,3,-0.009911246786830752,0.14191858081419187,100000.0,0.3860602438751732
ALPHA,PARP2,0.9175544917593333,-0.1391365697876458,3,-0.0015904203724973476,0.8240717592824072,100000.0,0.9370533805479203
ALPHA,PAX7,0.9288398581645,0.8481540846611412,2,0.009694946032669294,0.2493968253968254,100000.0,0.5302199711680042
ALPHA,PAX2,0.9032983077096667,-1.386326671997698,3,-0.015846604422164012,0.012759872401275987,100000.0,0.08963682250727692
ALPHA,PCBP3,0.9158722170476666,-0.2863089380931713,3,-0.0032726950841640567,0.6395936040639594,100000.0,0.8384121194759275
ALPHA,PBX3,0.9135566103399999,-0.48888781588765806,2,-0.005588301791830785,0.5219047619047619,100000.0,0.7636906554490627
ALPHA,PARP16,0.9206258987375,0.12956285003486268,2,0.00148098660566931,0.8670476190476191,100000.0,0.9541014690727827
ALPHA,PBRM1,0.91900631692,-0.012124883896471261,3,-0.00013859521183068324,0.987670123298767,100000.0,0.9966084819723693
ALPHA,PARP14,0.9009391612653334,-1.5927145865185803,3,-0.01820575086649734,0.00965990340096599,100000.0,0.07529903310592563
ALPHA,PARP1,0.9201112591006666,0.08454004035259766,3,0.0009663469688359072,0.8861711382886172,100000.0,0.9622892202061097
ALPHA,PCBP4,0.8996430452885,-1.70610418726947,2,-0.019501866843330662,0.01219047619047619,100000.0,0.08717331127342322
ALPHA,PAX5,0.9067373287085,-1.0854668531222724,2,-0.012407583423330704,0.13587301587301587,100000.0,0.37713278223592406
ALPHA,PAN2,0.905687308787,-1.1773269503724026,3,-0.013457603344830704,0.05161948380516195,100000.0,0.2089143939657318
ALPHA,PAX3,0.9068104170880001,-1.0790727785802037,3,-0.012334495043830551,0.06023939760602394,100000.0,0.2292662190871564
ALPHA,PCBP2,0.9398648014385,1.8126618435997348,2,0.020719889306669348,0.026412698412698412,100000.0,0.13628640726693822
ALPHA,EEF1AKMT4,0.931410718839,1.073063638032996,2,0.012265806707169258,0.1478095238095238,100000.0,0.39432623057118016
ALPHA,ELF5,0.9307228050353333,1.0128820856542013,3,0.01157789290350264,0.12119878801211988,100000.0,0.35262960743646055
ALPHA,EIF2AK4,0.9257359781319999,0.5766137873771758,3,0.006591066000169232,0.33961660383396164,100000.0,0.6229628391635545
ALPHA,EGR3,0.9087526918783334,-0.9091545251516191,3,-0.010392220253497286,0.12621873781262188,100000.0,0.3608117644313753
ALPHA,EFCAB6,0.9425104008195,2.0441098489636533,2,0.0233654886876693,0.0007619047619047619,100000.0,0.013969851252870123
ALPHA,EEF1AKMT1,0.8993819879873334,-1.7289425626012103,3,-0.019762924144497318,0.0010999890001099988,100000.0,0.01811770959503211
ALPHA,EBF4,0.917851048655,-0.11319254270935575,2,-0.0012938634768306922,0.8906666666666667,100000.0,0.9638419533118865
ALPHA,EAF2,0.9311293639456667,1.0484495451627602,3,0.011984451813836117,0.07259927400725993,100000.0,0.25530890650080235
ALPHA,EGR2,0.9101811592136667,-0.7841862786873959,3,-0.008963752918164203,0.1828181718182818,100000.0,0.4463490291455684
ALPHA,EDRF1,0.909271778147,-0.8637427056760315,3,-0.009873133984830695,0.14633853661463386,100000.0,0.3917590576160354
ALPHA,ELF4,0.911089254296,-0.7047423549413198,3,-0.008055657835830843,0.23419765802341977,100000.0,0.5125857650332405
ALPHA,EDF1,0.8903715931566666,-2.5172092692221124,3,-0.02877331897516411,1.999980000199998e-05,100000.0,0.0017491825081749185
ALPHA,EHMT2,0.9156587266853333,-0.3049859603518464,3,-0.0034861854464973696,0.6161538384616154,100000.0,0.8222064653400432
ALPHA,ELK3,0.886441804583,-2.861003470796676,2,-0.03270310754883066,0.018793650793650793,100000.0,0.1122740914216324
ALPHA,ELF3,0.9183021960173333,-0.07372430050793444,3,-0.0008427161144973772,0.9186708132918671,100000.0,0.9736247618756408
ALPHA,EHMT1,0.9201522955826666,0.08813008197956261,3,0.0010073834508359525,0.8852511474885251,100000.0,0.9617353484892676
ALPHA,EGR1,0.894296696926,-2.173824913758885,2,-0.024848215205830693,0.0010158730158730158,100000.0,0.01708971416032966
ALPHA,E2F7,0.9022531134676667,-1.4777645987926895,3,-0.016891798664164015,0.009719902800971991,100000.0,0.07563191272001872
ALPHA,EID2B,0.9061518057643333,-1.1366908284888517,3,-0.012993106367497287,0.052899471005289946,100000.0,0.21193713853058446
ALPHA,EID3,0.889900882634,-2.5583889778195017,2,-0.02924402949783067,0.00025396825396825396,100000.0,0.006102215245072388
ALPHA,EID1,0.91209454367,-0.6167954714876734,3,-0.007050368461830714,0.3034969650303497,100000.0,0.5869934666420695
ALPHA,EHF,0.9022631340306667,-1.4768879583853665,3,-0.01688177810116398,0.006979930200697993,100000.0,0.062165447591959924
ALPHA,EID2,0.9105322421183333,-0.7534720902180295,3,-0.008612670013497414,0.21299787002129977,100000.0,0.4876744637421461
ALPHA,ELAC1,0.9154899346416666,-0.3197525883260275,3,-0.0036549774901639687,0.5966940330596694,100000.0,0.8122234187392227
ALPHA,ELK1,0.9046199313055,-1.2707055589545395,2,-0.014524980826330691,0.08507936507936507,100000.0,0.2828217890475587
ALPHA,E2F6,0.9180999350616666,-0.09141892770214936,3,-0.0010449770701640437,0.8841311586884131,100000.0,0.9614088168455627
ALPHA,EAF1,0.8928192521953333,-2.303077905880079,3,-0.02632565993649738,0.00011999880001199988,100000.0,0.005273917110075131
ALPHA,EED,0.9277605174815,0.7537288855994267,2,0.00861560534966932,0.30552380952380953,100000.0,0.5892196776395233
ALPHA,E2F8,0.9020679774985,-1.4939610611491896,2,-0.01707693463333071,0.03428571428571429,100000.0,0.1606982085438677
ALPHA,EBF2,0.9187181182063333,-0.037337702551346906,3,-0.0004267939254973818,0.956670433295667,100000.0,0.9888075638077011
ALPHA,ELK4,0.9104740826743334,-0.7585601195710524,3,-0.008670829457497309,0.21719782802171977,100000.0,0.49251029397924845
ALPHA,EEF1D,0.8945326483764999,-2.153182902359449,2,-0.024612263755330765,0.0038095238095238095,100000.0,0.041388938183969236
ALPHA,EEF1AKMT2,0.9034509844643334,-1.3729698763366394,3,-0.01569392766749722,0.017319826801731983,100000.0,0.10682595571787583
ALPHA,EBF3,0.9049258047485,-1.24394648167906,2,-0.014219107383330654,0.07492063492063492,100000.0,0.2593018888072311
ALPHA,EEF1AKMT3,0.9183602391550001,-0.06864644611527582,2,-0.0007846729768306027,0.9340952380952381,100000.0,0.9790983883486281
ALPHA,EAPP,0.9458155903686668,2.3332615376124264,3,0.02667067823683611,5.999940000599994e-05,100000.0,0.0032392268669905896
ALPHA,ELAC2,0.922850123347,0.3241472429127982,2,0.003705211215169313,0.6694603174603174,100000.0,0.8535582331102793
ALPHA,EEF2KMT,0.9087546522315,-0.908983025326853,2,-0.010390259900330712,0.21104761904761904,100000.0,0.48535957827780074
ALPHA,CNOT8,0.924536451995,0.47167426638076426,3,0.0053915398631692035,0.43215567844321556,100000.0,0.7004507057560029
ALPHA,CIZ1,0.91828614865,-0.07512819075198089,3,-0.0008587634818306711,0.9061309386906131,100000.0,0.970078984375607
ALPHA,COQ3,0.934340845325,1.3294032544991705,3,0.015195933193169364,0.025179748202517976,100000.0,0.13218612111597972
ALPHA,CREBZF,0.9063895624783335,-1.1158908851518585,3,-0.012755349653497228,0.04997950020499795,100000.0,0.20549606534009845
ALPHA,CRY1,0.917274569726,-0.16362531012289838,3,-0.0018703424058307272,0.7896521034789652,100000.0,0.9192462793860016
ALPHA,CREB3L4,0.9205375966514999,0.12183781735571164,2,0.0013926845196692295,0.8751746031746032,100000.0,0.9578617031136178
ALPHA,CRTC3,0.9272640789755,0.7102983863240171,2,0.008119166843669312,0.3352380952380952,100000.0,0.6193051582997684
ALPHA,COQ5,0.9230963676423333,0.34568971506351437,3,0.003951455510502577,0.5603343966560335,100000.0,0.7899079378788942
ALPHA,CRY2,0.905112648112,-1.22760064938558,3,-0.01403226401983071,0.02963970360296397,100000.0,0.1469551290881649
ALPHA,CREB3L2,0.9035468903796667,-1.3645796291337158,3,-0.01559802175216396,0.014599854001459986,100000.0,0.09688188398844388
ALPHA,COMT,0.9009500634190001,-1.591760820903711,3,-0.018194848712830614,0.013519864801351986,100000.0,0.09317946221641014
ALPHA,CREB1,0.9133425442146667,-0.5076152082813055,3,-0.005802367917164042,0.3983560164398356,100000.0,0.6728508535694867
ALPHA,CNOT7,0.9044633421433333,-1.2844046282487682,3,-0.014681569988497345,0.023099769002309978,100000.0,0.1261419201154214
ALPHA,CKLF,0.8995223862793335,-1.7166599377740113,3,-0.019622525852497463,0.008859911400885991,100000.0,0.07174887510384155
ALPHA,CRB2,0.926830157032,0.6723370951973351,2,0.007685244900169308,0.35834920634920636,100000.0,0.6387296029240196
ALPHA,CPHXL,0.9226719043273334,0.3085559039837104,3,0.003526992195502676,0.6013139868601314,100000.0,0.8141103111488619
ALPHA,CRTC2,0.9044948028755,-1.281652312928633,2,-0.014650109256330701,0.06298412698412699,100000.0,0.23470778636692569
ALPHA,CREM,0.9135106845084999,-0.49290559808540424,2,-0.0056342276233307675,0.5175873015873016,100000.0,0.7624122281771476
ALPHA,CSNK2B,0.9402741257756667,1.8484712341161176,3,0.02112921364383602,0.0012999870001299987,100000.0,0.019911884944197846
ALPHA,CREB3L3,0.9017305852196666,-1.5234775368945226,3,-0.017414326912163935,0.011739882601173987,100000.0,0.08485703572716338
ALPHA,CLOCK,0.9127915294135001,-0.5558202681901915,2,-0.006353382718330636,0.45841269841269844,100000.0,0.7221419741974198
ALPHA,CNBP,0.914238248581,-0.42925527575620565,2,-0.004906663550830692,0.571936507936508,100000.0,0.7966642688386164
ALPHA,CSNK2A2,0.8942513983743333,-2.177787818915435,3,-0.024893513757497376,0.00043999560004399956,100000.0,0.009742282324012202
ALPHA,CRTC1,0.9205719987559999,0.12484745612567483,2,0.0014270866241692381,0.8693333333333333,100000.0,0.9550962749385193
ALPHA,CMTR2,0.8721356921735,-4.112561512981889,2,-0.04700921995833074,0.00025396825396825396,100000.0,0.006102215245072388
ALPHA,COMTD1,0.9109420286623333,-0.7176222639310567,3,-0.00820288346949738,0.22521774782252177,100000.0,0.5015985685356996
ALPHA,COPRS,0.8995227008303334,-1.7166324195480638,3,-0.019622211301497328,0.0014799852001479985,100000.0,0.022088652833608183
ALPHA,CIT,0.9120266948519999,-0.6227311674608348,3,-0.007118217279830752,0.2964770352296477,100000.0,0.5801794307638319
ALPHA,CNOT6,0.942817383712,2.0709659854823688,2,0.023672471580169274,0.004317460317460317,100000.0,0.044925496048249976
ALPHA,CPHXL2,0.9078531456829999,-0.9878505568100153,2,-0.011291766448830787,0.17346031746031745,100000.0,0.4334235435137794
ALPHA,CREBBP,0.9321002824225,1.1333895199933774,2,0.012955370290669288,0.14374603174603173,100000.0,0.3881453515439313
ALPHA,CREBL2,0.9149553514795,-0.36652014031185925,2,-0.0041895606523306705,0.6339047619047619,100000.0,0.8348981650975541
ALPHA,CSDE1,0.8869203380923333,-2.8191393748831373,3,-0.03222457403949741,0.00037999620003799963,100000.0,0.008654809285240482
ALPHA,CSKMT,0.8981870960264999,-1.8334766666482616,2,-0.020957816105330762,0.004317460317460317,100000.0,0.044925496048249976
ALPHA,CMTR1,0.9183712008399999,-0.0676874724524857,3,-0.00077371129183057,0.9177308226917731,100000.0,0.9736247618756408
ALPHA,CNOT6L,0.9168773502796667,-0.19837571458922146,3,-0.002267561852164035,0.7505924940750592,100000.0,0.898532980178
ALPHA,CSNK2A1,0.92801331165,0.7758443678176143,2,0.008868399518169312,0.2918095238095238,100000.0,0.5761097280447167
ALPHA,CPEB3,0.9063718920095001,-1.117436771046258,2,-0.012773020122330614,0.11936507936507937,100000.0,0.34948561246584126
ALPHA,CRX,0.9356604552195,1.444848200598709,2,0.016515543087669338,0.05180952380952381,100000.0,0.20948964181141713
ALPHA,CREBRF,0.917264651404,-0.16449300606353642,3,-0.0018802607278306516,0.7975520244797552,100000.0,0.9235257521646946
ALPHA,ZNF432,0.8985082041150001,-1.8053847994051335,3,-0.020636708016830707,0.005479945200547995,100000.0,0.052151905031548165
ALPHA,ZNF426,0.9099765285913334,-0.8020882141488098,3,-0.009168383540497316,0.17491825081749182,100000.0,0.43498294616143973
ALPHA,ZNF425,0.8982552190183334,-1.8275169848111368,3,-0.02088969311349731,0.0025199748002519974,100000.0,0.032411322945594075
ALPHA,ZNF439,0.8993063676523333,-1.7355581431106433,3,-0.0198385444794974,0.0051399486005139945,100000.0,0.05028410566006196
ALPHA,ZNF483,0.9071960916203333,-1.0453323710682916,3,-0.011948820511497371,0.06881931180688193,100000.0,0.24781676436184466
ALPHA,ZNF484,0.907940619305,-0.9801980015972864,3,-0.011204292826830664,0.0969190308096919,100000.0,0.30812571554400775
ALPHA,ZNF462,0.8912747030810001,-2.4382014677717283,3,-0.027870209050830597,5.999940000599994e-05,100000.0,0.0032392268669905896
ALPHA,ZNF45,0.9179173880026666,-0.10738890146085171,3,-0.0012275241291640482,0.8745912540874591,100000.0,0.9575832634262541
ALPHA,ZNF443,0.9080107723443334,-0.9740607227860969,3,-0.011134139787497332,0.1005989940100599,100000.0,0.31451526799957163
ALPHA,ZNF428,0.9186520228496667,-0.043119998455320864,3,-0.0004928892821639552,0.9454905450945491,100000.0,0.9839671455876978
ALPHA,ZNF473,0.9063935869343333,-1.1155388090512341,3,-0.01275132519749722,0.05031949680503195,100000.0,0.2057332884615079
ALPHA,ZNF467,0.9057497218970001,-1.1718667926774016,3,-0.0133951902348306,0.05657943420565794,100000.0,0.22042037040654092
ALPHA,ZNF431,0.9042755744926666,-1.3008313210166824,3,-0.014869337639164093,0.020559794402055978,100000.0,0.11821137600901069
ALPHA,ZNF441,0.9126992404533333,-0.5638940891553318,3,-0.006445671678497411,0.34263657363426364,100000.0,0.6264003915144795
ALPHA,ZNF430,0.9157458738783334,-0.29736196250176766,3,-0.0033990382534972996,0.6262137378626214,100000.0,0.8294510603281064
ALPHA,ZNF419,0.9171071680136667,-0.1782703061462211,3,-0.002037744118164042,0.7729522704772952,100000.0,0.9106937041352511
ALPHA,ZNF420,0.9118514828503334,-0.6380594399849355,3,-0.007293429281497343,0.28439715602843973,100000.0,0.5669441912286033
ALPHA,ZNF438,0.8939086049315,-2.2077768108865485,2,-0.025236307200330654,0.0030476190476190477,100000.0,0.036215320910973084
ALPHA,ZNF446,0.917996336158,-0.10048218942792575,3,-0.0011485759738306678,0.8811911880881191,100000.0,0.9600022584726818
ALPHA,ZNF445,0.9085667316163333,-0.9254231000635874,3,-0.010578180515497415,0.11591884081159189,100000.0,0.3441442466931263
