StrandDecidingMethod,Group,Sample,SamplePath,A2CEditingIndex,A2GEditingIndex,A2TEditingIndex,C2AEditingIndex,C2GEditingIndex,C2TEditingIndex
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RAPGEF3_3.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RAPGEF3_3.Aligned.sortedByCoord.216.bam,0.0602643934819,0.925718514876,0.0883112074813,0.124734597707,0.0582471591591,0.241100691894
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RASAL1_3.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RASAL1_3.Aligned.sortedByCoord.216.bam,0.0611970984257,0.919136278246,0.090399813179,0.127714380095,0.0579254728809,0.236793744265
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RAB3IL1_3.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RAB3IL1_3.Aligned.sortedByCoord.216.bam,0.0609141721482,0.966100884995,0.0929055344458,0.125424706296,0.0597420905733,0.245705925428
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RANBP10_3.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RANBP10_3.Aligned.sortedByCoord.216.bam,0.0665600623392,0.93292328313,0.0949997758213,0.127525580069,0.0636248594916,0.258985981941
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RASL12_3.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RASL12_3.Aligned.sortedByCoord.216.bam,0.0601950517319,0.920373082009,0.0916888189489,0.126138356769,0.059436441692,0.244725939729
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RASGRP4_3.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RASGRP4_3.Aligned.sortedByCoord.216.bam,0.0598903358523,0.907284294045,0.0920110644375,0.12754723807,0.0576275466352,0.241395173429
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RALGPS2_3.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RALGPS2_3.Aligned.sortedByCoord.216.bam,0.0603195412669,0.917700524775,0.0958450893221,0.127503147421,0.0610383395774,0.242896250597
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RALB_3.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RALB_3.Aligned.sortedByCoord.216.bam,0.0542809897081,0.952794419055,0.0839557341789,0.126867100252,0.0589238734191,0.227096727038
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RAB43_3.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RAB43_3.Aligned.sortedByCoord.216.bam,0.0641168601842,0.930701884753,0.0964005923287,0.134712937666,0.0627533691307,0.254429426594
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RAB41_3.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RAB41_3.Aligned.sortedByCoord.216.bam,0.0600509744868,0.950728139666,0.0881498469733,0.125740035673,0.0578922880464,0.243463695897
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RAB8B_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RAB8B_2.Aligned.sortedByCoord.216.bam,0.0634564288694,0.922497001905,0.099631720604,0.132377891788,0.0632922808013,0.264833550727
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RABGAP1_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RABGAP1_2.Aligned.sortedByCoord.216.bam,0.060587068231,0.904486446576,0.0879463034782,0.127528681262,0.0582760838544,0.247691158096
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RAP1B_1.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RAP1B_1.Aligned.sortedByCoord.216.bam,0.0611446061225,0.890327047171,0.0905627832591,0.131375826486,0.0572440489035,0.238154973208
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RAP1GAP_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RAP1GAP_2.Aligned.sortedByCoord.216.bam,0.0580253590185,0.909323114402,0.0840065153473,0.124824382883,0.0549449263696,0.238404777187
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RAB3IP_1.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RAB3IP_1.Aligned.sortedByCoord.216.bam,0.0618478036415,0.940638924097,0.0957157356405,0.131211993714,0.05992713142,0.247076564624
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RALB_1.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RALB_1.Aligned.sortedByCoord.216.bam,0.0611398209477,0.907422120879,0.0874817224331,0.126781843553,0.059610250846,0.240235468175
